BOUNDARY_KEY,CREATE_USER_NAME,CREATE_TS,PREVIOUSLY_PUBLISHED_IND,DESCRIPTION,BEGIN_DATE,END_DATE,COMMENTS,MODIFY_USER_NAME,MODIFY_TS,DC4_DATUM_ID,CMC2_COORDINATE_METHOD_ID,PC2_PROXIMITY_ID,COLLECTOR_USER_NAME,COLLECTION_DATE,OIC_OBJECT_OF_INTEREST_ID,VSC1_VERIFICATION_STATUS_ID,VERIFICATION_DATE,VERIFIER_USER_NAME,PRIMARY_FACILITY_ID,PRIMARY_FACILITY_NAME,PRIMARY_SITE_ID,PRIMARY_SITE_NAME,PRIMARY_SITE_ADDRESS_LINE_1,PRIMARY_SITE_ADDRESS_LINE_2,PRIMARY_SITE_CITY,PRIMARY_SITE_ZIP5,PRIMARY_SITE_ZIP4,PRIMARY_SITE_STATE,PRIMARY_SITE_PROGRAM_TYPE_KEY,PRIMARY_SITE_MANAGING_PROGRAM,PRIMARY_SITE_DEP_OFFICE,PRIMARY_SITE_WMD,PRIMARY_SITE_DOCUMENTS,BOUNDARY_CONTROL_ID,BOUNDARY_CONTROL_NAME,BOUNDARY_MECHANISM_COUNTIES,BOUNDARY_MECHANISM_CATEGORIES,BOUNDARY_MECHANISM_TYPES,BOUNDARY_MECHANISM_BOOK_NUMS,BOUNDARY_MECHANISM_PAGE_NUMS,BOUNDARY_MECHANISM_INSTR_NUMS,BOUNDARY_MECHANISM_EFF_DATES,BOUNDARY_RESTRICTIONS,BOUNDARY_CONTAMINATED_MEDIA,BOUNDARY_CONTAMINATIONS,BOUNDARY_ENGINEERING_CONTROLS,ALL_FACILITY_IDS,ALL_FACILITY_NAMES,ALL_SITE_IDS,ALL_SITE_NAMES,OBJECTID
1845,WILLIAMS_CA,2022/06/06 16:32:09+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions (2508/1485)",2020/12/22 00:00:00+00,,,WILLIAMS_CA,2022/06/13 16:08:04+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/06 16:32:09+00,SWIM,REVIEWED,,,FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,HIGHWAY 1,,BUNNELL,32110,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12515/gis-facility!search,IC-1858,GEORGE LEES - OLD POND SITE,"Flagler, Flagler, Flagler","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",2508,1485,,"03-JUN-22, 03-JUN-22, 22-DEC-20","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Antimony, Arsenic, Chromium (total), Lead, Penwar, TCDD Equivalents, TCDD, 2,3,7,8-",None,FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,2847
1846,WILLIAMS_CA,2022/06/06 16:35:00+00,Y,"Digging, Soil Exposure Restrictions (2508/1485)",2020/12/22 00:00:00+00,,,WILLIAMS_CA,2022/06/13 16:08:04+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/06 16:35:00+00,SWIM,REVIEWED,,,FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,HIGHWAY 1,,BUNNELL,32110,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12515/gis-facility!search,IC-1858,GEORGE LEES - OLD POND SITE,Flagler,Recorded ICs,Declaration of Restrictive Covenant,2508,1485,,22-DEC-20,"Digging, Soil Exposure",Soil,"Arsenic, Chromium (total), Penwar, TCDD, 2,3,7,8-","Permeable cap, Solidification",FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,2848
1847,WILLIAMS_CA,2022/06/06 16:36:48+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions (2669/743)",2022/03/18 00:00:00+00,,,WILLIAMS_CA,2022/06/13 16:08:04+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/06 16:36:48+00,SWIM,REVIEWED,,,FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,HIGHWAY 1,,BUNNELL,32110,,FL,RESPONSPARTY,Responsible Party Cleanup,NED,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12515/gis-facility!search,IC-1858,GEORGE LEES - OLD POND SITE,"Flagler, Flagler, Flagler","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",2669,743,,"03-JUN-22, 03-JUN-22, 18-MAR-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Antimony, Arsenic, Chromium (total), Lead, Penwar, TCDD, 2,3,7,8-",None,FIESTA-126895,Former Lees Impoundment Site,ERIC_12515,GEORGE LEES - OLD POND SITE,2849
1848,WILLIAMS_CA,2022/06/06 17:23:31+00,Y,"Groundwater Use, Dewatering, Stormwater Feature, Digging, Soil Exposure Restrictions",2010/03/02 00:00:00+00,,,WILLIAMS_CA,2022/06/07 07:51:40+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/06 17:23:31+00,SWIM,REVIEWED,,,FIESTA-129863,FLORIDA KEYS ELECTRIC COOP - MARATHON POLE YARD,ERIC_7273,FKEC - MARATHON POLE YARD SITE,10555 Aviation Blvd, ,Marathon,33050,,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_7273/gis-facility!search,IC-109,FKEC - MARATHON POLE YARD SITE,Monroe,Recorded ICs,Declaration of Restrictive Covenant,2454,2454,,02-MAR-10,"Dewatering, Digging, EC Maintenance-Legacy, Groundwater Use, Stormwater Features","Groundwater, Soil","Arsenic, Metal-Arsenic-Legacy","Impermeable cap, None",FIESTA-129863,FLORIDA KEYS ELECTRIC COOP - MARATHON POLE YARD,ERIC_7273,FKEC - MARATHON POLE YARD SITE,2850
1852,WILLIAMS_CA,2022/06/07 09:37:13+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Dewatering, Groundwater Use, Stormwater Feature, Digging, and Soil Exposure Restrictions",2022/05/20 00:00:00+00,,,WILLIAMS_CA,2022/06/13 16:07:26+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/07 09:37:13+00,SWIM,REVIEWED,,,FIESTA-151891,USA Storage Commercial Property,ERIC_18120,USA Storage Commercial Property,500 S State Road 7, ,Hollywood,33023,6722,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18120/gis-facility!search,IC-1859,USA Storage Commercial Property,"Broward, Broward, Broward","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",,,118160116,"20-MAY-22, 20-MAY-22, 20-MAY-22","Dewatering, Digging, Groundwater Use, Soil Exposure, Stormwater Features","Groundwater, Soil","Arsenic, Benzo(a)pyrene, Dieldrin","None, Permeable cap",FIESTA-151891,USA Storage Commercial Property,ERIC_18120,USA Storage Commercial Property,2851
1853,WILLIAMS_CA,2022/06/14 15:08:21+00,Y,LSSI NFA Order,2022/06/13 00:00:00+00,,,WILLIAMS_CA,2022/08/03 15:59:13+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/14 15:08:21+00,SWIM,REVIEWED,,,STCM-9805451,UNITED OIL CO. #228,ERIC_18123,UNITED OIL CO. #228,14580 W Colonial Dr, ,Winter Garden,34787,6016,FL,,,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18123/gis-facility!search,IC-1860,UNITED OIL CO. #228,Orange,LSSI NFA Orders      ,LSSI NFA Order,,,,13-JUN-22,LSSI,Groundwater,Naphthalene,None,STCM-9805451,UNITED OIL CO. #228,ERIC_18123,UNITED OIL CO. #228,2852
1854,WILLIAMS_CA,2022/06/14 17:06:56+00,Y,"Digging, Soil Exposure, Land Use Restrictions",2019/06/07 00:00:00+00,,,WILLIAMS_CA,2022/06/20 16:20:45+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/06/14 17:06:56+00,SWIM,REVIEWED,,,STCM-9806894,CARRUTH ROOFING OF SOUTH FL,ERIC_18124,CARRUTH ROOFING OF SOUTH FL,301 NW 71st St, ,Miami,33150,0,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18124/gis-facility!search,IC-1861,CARRUTH ROOFING OF SOUTH FL,Miami-Dade,Recorded ICs,Declaration of Restrictive Covenant,31474,4771,,07-JUN-19,"Digging, Land Use, Soil Exposure",Soil,"Benzo(a)pyrene Equivalents, PAHs Equivalents","Impermeable cap, None, Permeable cap",STCM-9806894,CARRUTH ROOFING OF SOUTH FL,ERIC_18124,CARRUTH ROOFING OF SOUTH FL,2853
1855,MADRID_T,2022/06/23 10:09:09+00,Y,DECLARATION OF RESTRICTIVE COVENA T,2022/06/15 00:00:00+00,,,WILLIAMS_CA,2022/07/06 07:26:14+00,HARN,CSUR,EXACT,MADRID_T,2022/06/23 10:09:09+00,SWIM,REVIEWED,,,FIESTA-128493,Pepper Berth 214,ERIC_14023,BERTH 214 PORT OF TAMPA,MARITIME BLVD,,TAMPA,33605,,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_14023/gis-facility!search,IC-1862,BERTH 214 PORT OF TAMPA,Hillsborough,Recorded ICs,Declaration of Restrictive Covenant,,,2022299567,14-JUN-22,Land Use,Soil,"Aroclor 1248, Arsenic, Barium, Chromium (total)",None,FIESTA-128493,Pepper Berth 214,ERIC_14023,BERTH 214 PORT OF TAMPA,2854
1856,MIGLIORELLI_L,2022/07/05 19:09:13+00,Y,LSSI-9201612,2022/06/30 00:00:00+00,,,WILLIAMS_CA,2022/07/06 08:59:29+00,HARN,CSUR,EXACT,MIGLIORELLI_L,2022/07/05 19:09:13+00,SWIM,REVIEWED,,,STCM-9201612,TIRE RAMA #2,ERIC_18133,TIRE RAMA #2,370 NW 8th Ave, ,Miami,33128,1419,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18133/gis-facility!search,IC-1868,TIRE RAMA #2,Miami-Dade,LSSI NFA Orders      ,LSSI NFA Order,,,,30-JUN-22,LSSI,Groundwater,"Methylnaphthalene, 1-, Methylnaphthalene, 2-",None,STCM-9201612,TIRE RAMA #2,ERIC_18133,TIRE RAMA #2,2855
1857,WILLIAMS_CA,2022/07/06 08:39:01+00,Y,LSSI,2022/06/29 00:00:00+00,,,WILLIAMS_CA,2022/07/20 12:04:56+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/06 08:39:01+00,SWIM,REVIEWED,,,STCM-9815230,8200 ASTRONAUT BLVD,ERIC_18132,8200 Astronaut Blvd,8200 Astronaut Blvd, ,Cape Canaveral,32920,3607,FL,,,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18132/gis-facility!search,IC-1867,8200 Astronaut Blvd,Brevard,LSSI NFA Orders      ,LSSI NFA Order,,,,29-JUN-22,LSSI,Soil,Naphthalene,None,STCM-9815230,8200 ASTRONAUT BLVD,ERIC_18132,8200 Astronaut Blvd,2856
1858,WILLIAMS_CA,2022/07/07 13:04:25+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/06/29 00:00:00+00,,,WILLIAMS_CA,2022/09/14 11:00:01+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/07 13:04:25+00,SWIM,REVIEWED,,,STCM-8623832,TAMPA BAY SHEET METAL,ERIC_18130,TAMPA BAY SHEET METAL,5020 W Tampa Bay Blvd, ,Tampa,33614,0,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18130/gis-facility!search,IC-1865,TAMPA BAY SHEET METAL,"Hillsborough, Hillsborough, Hillsborough","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Ordinances","Dewatering 62-621, Municipal or County Ordinance, Professional Certification of Restricted Activity",,,,"29-JUN-22, 29-JUN-22, 29-JUN-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Benzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene",None,STCM-8623832,TAMPA BAY SHEET METAL,ERIC_18130,TAMPA BAY SHEET METAL,2857
1859,WILLIAMS_CA,2022/07/20 14:20:00+00,Y,"Digging, Soil Exposure Land Use Restriction",2022/06/02 00:00:00+00,,,WILLIAMS_CA,2022/08/01 08:39:45+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/20 14:20:00+00,SWIM,REVIEWED,,,FIESTA-144068,JGLR of Fort Lauderdale Service Shop N,ERIC_18144,JLR of Ft. Lauderdale ¿ Remote Service Shop,1951 N Powerline Rd, ,Pompano Beach,33069,1203,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18144/gis-facility!search,IC-1870,JLR of Ft. Lauderdale ¿ Remote Service Shop,Broward,Recorded ICs,Declaration of Restrictive Covenant,,,118184627,02-JUN-22,"Digging, Land Use, Soil Exposure",Soil,"Arsenic, Benzo(a)pyrene Equivalents, TRPH",None,FIESTA-144068,JGLR of Fort Lauderdale Service Shop N,ERIC_18144,JLR of Ft. Lauderdale ¿ Remote Service Shop,2858
1860,WILLIAMS_CA,2022/07/20 17:22:25+00,Y,LSSI NFA Order,2022/07/19 00:00:00+00,,,WILLIAMS_CA,2022/07/27 09:33:20+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/20 17:22:25+00,SWIM,REVIEWED,,,STCM-8503771,CAMEL GAS & OIL CO,ERIC_18145,CAMEL GAS & OIL CO,1990 NW 22nd Ave, ,Miami,33125,1326,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18145/gis-facility!search,IC-1873,CAMEL GAS & OIL CO,Miami-Dade,LSSI NFA Orders      ,LSSI NFA Order,,,,19-JUL-22,LSSI,Groundwater,Cumene,None,STCM-8503771,CAMEL GAS & OIL CO,ERIC_18145,CAMEL GAS & OIL CO,2859
1861,WILLIAMS_CA,2022/07/25 13:24:57+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/04/25 00:00:00+00,,,WILLIAMS_CA,2022/07/27 09:19:59+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/25 13:24:57+00,SWIM,REVIEWED,,,FIESTA-49026,Florida East Coast Railway LLC,ERIC_9589,FEC NEW SMYRNA BEACH SOUTH YARD FACILITY,507 S MYRTLE AVENUE,,New Smyrna Beach,32168,,FL,,,CD,SJRWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_9589/gis-facility!search,IC-1864,FEC NEW SMYRNA BEACH SOUTH YARD FACILITY,"Volusia, Volusia, Volusia","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",8242,1411,,"20-JUN-22, 20-JUN-22, 25-APR-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Benzene, Chlorobenzene",None,FIESTA-49026,Florida East Coast Railway LLC,ERIC_9589,FEC NEW SMYRNA BEACH SOUTH YARD FACILITY,2860
1862,WILLIAMS_CA,2022/07/26 09:59:31+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions, Soil Exposure, Digging, Land Use",2022/06/29 00:00:00+00,,,WILLIAMS_CA,2022/08/01 15:34:57+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/26 09:59:31+00,SWIM,REVIEWED,,,STCM-8942841,COURIER DISPATCH-COASTAL FUELS MRKG,ERIC_18131,COURIER DISPATCH-COASTAL FUELS MRKG,5020 W Tampa Bay Blvd, ,Tampa,33614,0,FL,,,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18131/gis-facility!search,IC-1866,COURIER DISPATCH-COASTAL FUELS MRKG,"Hillsborough, Hillsborough, Hillsborough","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Ordinances","Dewatering 62-621, Municipal or County Ordinance, Professional Certification of Restricted Activity",,,,"29-JUN-22, 29-JUN-22, 29-JUN-22","Dewatering, Digging, Groundwater Use, Land Use, Stormwater Features","Groundwater, Soil","Acenaphthene, Benzene, Benzo(a)pyrene, Benzo(a)pyrene Equivalents, Ethylbenzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, TRPH, Total Xylenes, methylbenzene","None, Permeable cap",STCM-8942841,COURIER DISPATCH-COASTAL FUELS MRKG,ERIC_18131,COURIER DISPATCH-COASTAL FUELS MRKG,2861
1863,HUNT_SJ,2022/07/26 16:54:18+00,Y,"Digging, Soil Exposure Restrictions",2022/06/28 00:00:00+00,,Cement Cap,WILLIAMS_CA,2022/07/27 16:45:27+00,HARN,CSUR,EXACT,HUNT_SJ,2022/07/26 16:54:18+00,SWIM,REVIEWED,,,STCM-8733394,LIQUID TRANSFER FLORIDA INC,ERIC_18147,Liquid Transfer,49 Terminal Drive, ,Saint Marks,32355,0,FL,,,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18147/gis-facility!search,IC-1876,Liquid Transfer,Wakulla,Recorded ICs,Declaration of Restrictive Covenant,1271,406-421,,28-JUN-22,"Digging, Soil Exposure",Soil,"Acenaphthene, Aliphatics C9-C18, Aromatics C11-C22, Benz(a)anthracene, Benzo(a)pyrene Equivalents, Dibenz(a,h)anthracene, Ethylbenzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene, TRPH, Total Xylenes, methylbenzene","Impermeable cap, None",STCM-8733394,LIQUID TRANSFER FLORIDA INC,ERIC_18147,Liquid Transfer,2862
1864,HUNT_SJ,2022/07/26 16:55:14+00,Y,Land Use Restriction,2022/06/28 00:00:00+00,,Property Boundary,WILLIAMS_CA,2022/07/27 16:45:27+00,HARN,CSUR,EXACT,HUNT_SJ,2022/07/26 16:55:14+00,SWIM,REVIEWED,,,STCM-8733394,LIQUID TRANSFER FLORIDA INC,ERIC_18147,Liquid Transfer,49 Terminal Drive, ,Saint Marks,32355,0,FL,,,NWD,NWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_18147/gis-facility!search,IC-1876,Liquid Transfer,Wakulla,Recorded ICs,Declaration of Restrictive Covenant,1271,406-421,,28-JUN-22,Land Use,Soil,"Acenaphthene, Aliphatics C9-C18, Aromatics C11-C22, Benz(a)anthracene, Benzo(a)pyrene Equivalents, Dibenz(a,h)anthracene, Ethylbenzene, Methylnaphthalene, 1-, Methylnaphthalene, 2-, Naphthalene, TRPH, Total Xylenes, methylbenzene",None,STCM-8733394,LIQUID TRANSFER FLORIDA INC,ERIC_18147,Liquid Transfer,2863
1865,WILLIAMS_CA,2022/07/26 17:34:45+00,Y,"Digging, Soil Exposure Restrictions",2022/04/01 00:00:00+00,,,WILLIAMS_CA,2022/08/03 15:01:25+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/26 17:34:45+00,SWIM,REVIEWED,,,FIESTA-130174,Saratoga Crossings East,ERIC_17946,Saratoga Crossings II Green Reuse Site,805 W Dania Beach Blvd, ,Dania,33004,3270,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17946/gis-facility!search,IC-1872,Saratoga Crossings II Green Reuse Site,Broward,Recorded ICs,Declaration of Restrictive Covenant,,,118050636,01-APR-22,"Digging, Soil Exposure",Soil,Arsenic,Impermeable cap,FIESTA-130174,Saratoga Crossings East,ERIC_17946,Saratoga Crossings II Green Reuse Site,2864
1866,WILLIAMS_CA,2022/07/26 17:41:35+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/04/01 00:00:00+00,,,WILLIAMS_CA,2022/08/03 15:01:25+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/26 17:41:35+00,SWIM,REVIEWED,,,FIESTA-130174,Saratoga Crossings East,ERIC_17946,Saratoga Crossings II Green Reuse Site,805 W Dania Beach Blvd, ,Dania,33004,3270,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17946/gis-facility!search,IC-1872,Saratoga Crossings II Green Reuse Site,Broward,Recorded ICs,Declaration of Restrictive Covenant,,,118050636,01-APR-22,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,Arsenic,"Impermeable cap, None",FIESTA-130174,Saratoga Crossings East,ERIC_17946,Saratoga Crossings II Green Reuse Site,2865
1867,WILLIAMS_CA,2022/07/26 17:50:39+00,Y,"Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/02/16 00:00:00+00,,,WILLIAMS_CA,2022/08/03 14:50:48+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/26 18:04:39+00,SWIM,REVIEWED,,,FIESTA-130234,Saratoga Crossing West,ERIC_17947,Saratoga Crossings I Green Reuse Site,1105 W Dania Beach Blvd, ,Dania,33004,0,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17947/gis-facility!search,IC-1871,Saratoga Crossings I Green Reuse Site,Broward,Recorded ICs,Declaration of Restrictive Covenant,,,117941066,16-FEB-22,"Dewatering, Groundwater Use, Stormwater Features",Groundwater,Arsenic,None,FIESTA-130234,Saratoga Crossing West,ERIC_17947,Saratoga Crossings I Green Reuse Site,2866
1868,WILLIAMS_CA,2022/07/27 08:26:29+00,Y,"Digging, Soil Exposure Restrictions",2022/02/16 00:00:00+00,,,WILLIAMS_CA,2022/08/03 14:50:48+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/27 08:26:29+00,SWIM,REVIEWED,,,FIESTA-130234,Saratoga Crossing West,ERIC_17947,Saratoga Crossings I Green Reuse Site,1105 W Dania Beach Blvd, ,Dania,33004,0,FL,,,SED,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_17947/gis-facility!search,IC-1871,Saratoga Crossings I Green Reuse Site,Broward,Recorded ICs,Declaration of Restrictive Covenant,,,117941066,16-FEB-22,"Digging, Soil Exposure",Soil,Arsenic,Impermeable cap,FIESTA-130234,Saratoga Crossing West,ERIC_17947,Saratoga Crossings I Green Reuse Site,2867
1869,WILLIAMS_CA,2022/07/27 10:19:31+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/07/12 00:00:00+00,,,WILLIAMS_CA,2022/07/28 09:08:22+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/27 10:19:31+00,SWIM,REVIEWED,,,FIESTA-37384,Aamco Transmissions,ERIC_12605,AAMCO TRANSMISSION - ORLANDO,5527 W COLONIAL DR,,Orlando,32808,,FL,,,CD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12605/gis-facility!search,IC-1877,AAMCO TRANSMISSION - ORLANDO,"Orange, Orange, Orange","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",,,20220423531,"12-JUL-22, 26-JUL-22, 26-JUL-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Benzene, Chlorobenzene, Naphthalene, TRPH",None,FIESTA-37384,Aamco Transmissions,ERIC_12605,AAMCO TRANSMISSION - ORLANDO,2868
1870,WILLIAMS_CA,2022/07/27 11:19:58+00,Y,"Digging, Soil Exposure Restrictions",2022/07/12 00:00:00+00,,,WILLIAMS_CA,2022/07/28 09:08:22+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/27 11:19:58+00,SWIM,REVIEWED,,,FIESTA-37384,Aamco Transmissions,ERIC_12605,AAMCO TRANSMISSION - ORLANDO,5527 W COLONIAL DR,,Orlando,32808,,FL,,,CD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_12605/gis-facility!search,IC-1877,AAMCO TRANSMISSION - ORLANDO,Orange,Recorded ICs,Declaration of Restrictive Covenant,,,20220423531,12-JUL-22,"Digging, Soil Exposure",Soil,"Benzene, Chlorobenzene, Naphthalene, TRPH",Impermeable cap,FIESTA-37384,Aamco Transmissions,ERIC_12605,AAMCO TRANSMISSION - ORLANDO,2869
1872,WILLIAMS_CA,2022/07/28 09:26:33+00,Y,"Digging, Soil Exposure Restrictions",2013/10/22 00:00:00+00,,,WILLIAMS_CA,2022/08/01 16:14:43+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/28 09:26:33+00,SWIM,REVIEWED,,,FIESTA-19752,FT Lakeland Holdings LLC,ERIC_16994,FT Lakeland Holdings LLC- Facilitywide Site,1 Sikes Blvd,,Lakeland,33815,1575,FL,RCRA,Hazardous Waste Cleanup Program,SWD,SFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/ERIC_16994/gis-facility!search,IC-1878,FT Lakeland Holdings LLC- Facilitywide Site,"Polk, Polk","Recorded ICs, Recorded ICs","Declaration of Restrictive Covenant, Declaration of Restrictive Covenant","09094, 12320","0774, 395",,"22-OCT-13, 30-JUN-22","Digging, Soil Exposure",Soil,Arsenic,"Impermeable cap, None, Permeable cap",FIESTA-19752,FT Lakeland Holdings LLC,ERIC_16994,FT Lakeland Holdings LLC- Facilitywide Site,2870
1873,WILLIAMS_CA,2022/07/28 15:59:24+00,Y,"Dewatering 62-621, Professional Certification of Restricted Activity, Groundwater Use, Dewatering, Stormwater Feature Restrictions",2022/07/06 00:00:00+00,,,WILLIAMS_CA,2022/08/01 09:45:46+00,HARN,CSUR,EXACT,WILLIAMS_CA,2022/07/28 15:59:24+00,SWIM,REVIEWED,,,FIESTA-DOD_23,Usdoe Pinellas Plant - Martin Marietta,DOD_23_7358,FORMER PINELLAS DEPARTMENT OF ENERGY SITE (VINYLE CHLORIDE PLUME),11400 BELCHER ROAD SOUTH,,Seminole,33777,,FL,RCRA,Hazardous Waste Cleanup Program,SWD,SWFWMD,https://prodenv.dep.state.fl.us/DepNexus/public/electronic-documents/DOD_23_7358/gis-facility!search,IC-1880,FORMER PINELLAS DEPARTMENT OF ENERGY SITE (SOUTHBROOK 153013705604001600),"Pinellas, Pinellas, Pinellas","Administrative Rules/Orders and Delegations, Conditional Site Rehabilitation Completion Order, Recorded ICs","Declaration of Restrictive Covenant, Dewatering 62-621, Professional Certification of Restricted Activity",22125,1618,,"06-JUL-22, 06-JUL-22, 06-JUL-22","Dewatering, Groundwater Use, Stormwater Features",Groundwater,"Dichloroethene, cis-1,2-, TCE, Vinyl chloride","Impermeable cap, None",FIESTA-DOD_23,Usdoe Pinellas Plant - Martin Marietta,DOD_23_7358,FORMER PINELLAS DEPARTMENT OF ENERGY SITE (VINYLE CHLORIDE PLUME),2871
